Motor_Raw,MT6_Raw,Motor_Accum,MT6_Accum,Output_Accum,Progress_Perc
172.883,109.644,-17313.746,-3860.771,-1153.794,12.3
169.457,108.897,-17317.173,-3861.518,-1154.017,12.3
166.117,108.128,-17320.513,-3862.287,-1154.247,12.3
162.775,107.315,-17323.855,-3863.100,-1154.490,12.3
159.436,106.568,-17327.195,-3863.847,-1154.713,12.3
156.008,105.667,-17330.621,-3864.748,-1154.982,12.3
152.492,104.832,-17334.138,-3865.583,-1155.232,12.3
149.242,104.063,-17337.388,-3866.352,-1155.462,12.3
145.813,103.338,-17340.818,-3867.077,-1155.678,12.3
142.387,102.613,-17344.244,-3867.802,-1155.895,12.3
138.957,101.844,-17347.673,-3868.571,-1156.125,12.4
135.617,101.075,-17351.013,-3869.340,-1156.354,12.4
132.189,100.284,-17354.439,-3870.131,-1156.591,12.4
128.850,99.493,-17357.779,-3870.922,-1156.827,12.4
125.424,98.680,-17361.207,-3871.735,-1157.070,12.4
122.084,97.911,-17364.546,-3872.505,-1157.300,12.4
118.742,97.142,-17367.888,-3873.273,-1157.530,12.4
115.402,96.417,-17371.228,-3873.999,-1157.747,12.4
111.889,95.626,-17374.742,-3874.789,-1157.983,12.4
108.637,95.054,-17377.994,-3875.361,-1158.154,12.4
105.297,94.527,-17381.333,-3875.888,-1158.311,12.4
102.043,93.824,-17384.585,-3876.591,-1158.522,12.4
98.791,93.055,-17387.839,-3877.360,-1158.751,12.4
95.277,92.132,-17391.353,-3878.283,-1159.027,12.4
91.936,91.077,-17394.695,-3879.338,-1159.342,12.4
88.508,90.155,-17398.123,-3880.260,-1159.618,12.4
85.168,89.407,-17401.460,-3881.008,-1159.841,12.4
81.652,88.770,-17404.978,-3881.645,-1160.032,12.4
78.225,88.243,-17408.404,-3882.172,-1160.189,12.4
74.621,87.606,-17412.009,-3882.810,-1160.380,12.4
71.281,86.749,-17415.347,-3883.666,-1160.636,12.4
67.941,85.298,-17418.687,-3885.117,-1161.069,12.4
64.164,84.485,-17422.466,-3885.930,-1161.312,12.4
60.383,83.980,-17426.248,-3886.435,-1161.463,12.4
56.691,83.365,-17429.937,-3887.050,-1161.647,12.4
53.088,82.420,-17433.542,-3887.995,-1161.930,12.4
49.396,81.629,-17437.232,-3888.786,-1162.166,12.4
45.881,80.882,-17440.750,-3889.533,-1162.389,12.4
42.189,80.069,-17444.441,-3890.346,-1162.632,12.4
38.676,79.278,-17447.955,-3891.137,-1162.869,12.4
35.072,78.553,-17451.558,-3891.862,-1163.085,12.4
31.555,77.740,-17455.074,-3892.675,-1163.328,12.4
28.039,77.015,-17458.591,-3893.400,-1163.545,12.4
24.525,76.224,-17462.105,-3894.191,-1163.781,12.4
21.096,75.433,-17465.535,-3894.982,-1164.018,12.4
17.668,74.642,-17468.962,-3895.773,-1164.254,12.4
14.152,73.807,-17472.478,-3896.608,-1164.504,12.4
10.639,72.972,-17475.992,-3897.443,-1164.753,12.4
7.299,72.049,-17479.332,-3898.366,-1165.029,12.4
3.869,71.170,-17482.761,-3899.245,-1165.292,12.4
0.355,70.313,-17486.275,-3900.102,-1165.548,12.5
357.016,69.478,-17489.615,-3900.937,-1165.797,12.5
353.498,68.643,-17493.132,-3901.772,-1166.047,12.5
350.072,67.808,-17496.558,-3902.607,-1166.296,12.5
346.643,66.951,-17499.988,-3903.464,-1166.552,12.5
343.129,66.226,-17503.501,-3904.189,-1166.769,12.5
339.699,65.391,-17506.931,-3905.024,-1167.019,12.5
336.271,64.556,-17510.357,-3905.859,-1167.268,12.5
332.932,63.787,-17513.697,-3906.628,-1167.498,12.5
329.416,62.952,-17517.214,-3907.463,-1167.748,12.5
326.166,62.139,-17520.464,-3908.276,-1167.990,12.5
322.648,61.282,-17523.980,-3909.133,-1168.247,12.5
319.396,60.382,-17527.234,-3910.034,-1168.516,12.5
315.881,59.656,-17530.750,-3910.759,-1168.733,12.5
312.453,58.887,-17534.177,-3911.528,-1168.962,12.5
309.027,58.074,-17537.603,-3912.341,-1169.205,12.5
305.687,57.371,-17540.943,-3913.044,-1169.415,12.5
302.258,56.624,-17544.373,-3913.791,-1169.639,12.5
298.918,55.833,-17547.712,-3914.582,-1169.875,12.5
295.404,55.108,-17551.226,-3915.307,-1170.092,12.5
292.064,54.361,-17554.566,-3916.054,-1170.315,12.5
288.461,53.592,-17558.169,-3916.823,-1170.545,12.5
285.121,52.933,-17561.509,-3917.482,-1170.742,12.5
281.604,52.142,-17565.025,-3918.273,-1170.978,12.5
278.266,51.373,-17568.365,-3919.042,-1171.208,12.5
274.748,50.713,-17571.882,-3919.702,-1171.405,12.5
271.234,50.054,-17575.396,-3920.361,-1171.602,12.5
267.805,49.329,-17578.826,-3921.086,-1171.819,12.5
264.379,48.692,-17582.251,-3921.723,-1172.009,12.5
260.951,47.923,-17585.679,-3922.492,-1172.239,12.5
257.521,47.154,-17589.109,-3923.261,-1172.469,12.5
254.096,46.473,-17592.535,-3923.942,-1172.672,12.5
250.578,45.770,-17596.052,-3924.646,-1172.883,12.5
247.238,45.110,-17599.392,-3925.305,-1173.080,12.5
243.635,44.429,-17602.996,-3925.986,-1173.283,12.5
240.121,43.682,-17606.509,-3926.733,-1173.506,12.5
236.604,42.979,-17610.025,-3927.436,-1173.716,12.5
233.178,42.188,-17613.453,-3928.227,-1173.953,12.5
229.660,41.463,-17616.968,-3928.952,-1174.170,12.5
226.234,40.716,-17620.396,-3929.699,-1174.393,12.5
222.717,39.947,-17623.912,-3930.468,-1174.623,12.5
219.377,39.244,-17627.251,-3931.171,-1174.833,12.6
216.039,38.453,-17630.591,-3931.962,-1175.069,12.6
212.611,37.728,-17634.019,-3932.687,-1175.286,12.6
209.182,36.959,-17637.449,-3933.457,-1175.516,12.6
205.842,36.167,-17640.787,-3934.248,-1175.752,12.6
202.416,35.398,-17644.214,-3935.017,-1175.982,12.6
199.076,34.630,-17647.554,-3935.785,-1176.212,12.6
195.559,33.838,-17651.070,-3936.577,-1176.448,12.6
192.219,33.025,-17654.410,-3937.390,-1176.691,12.6
188.881,32.168,-17657.750,-3938.247,-1176.947,12.6
185.451,31.355,-17661.179,-3939.060,-1177.190,12.6
182.111,30.608,-17664.519,-3939.807,-1177.414,12.6
178.684,29.773,-17667.945,-3940.642,-1177.663,12.6
175.344,28.917,-17671.285,-3941.498,-1177.919,12.6
171.918,28.104,-17674.712,-3942.312,-1178.162,12.6
168.488,27.400,-17678.142,-3943.015,-1178.372,12.6
165.063,26.653,-17681.568,-3943.762,-1178.596,12.6
161.723,25.884,-17684.908,-3944.531,-1178.825,12.6
158.293,25.094,-17688.337,-3945.322,-1179.062,12.6
154.953,24.324,-17691.677,-3946.091,-1179.291,12.6
151.439,23.468,-17695.191,-3946.948,-1179.548,12.6
148.186,22.676,-17698.443,-3947.739,-1179.784,12.6
144.670,21.907,-17701.960,-3948.508,-1180.014,12.6
141.330,21.116,-17705.300,-3949.299,-1180.250,12.6
137.904,20.347,-17708.726,-3950.068,-1180.480,12.6
134.477,19.622,-17712.154,-3950.793,-1180.697,12.6
131.135,19.007,-17715.496,-3951.408,-1180.881,12.6
127.885,18.590,-17718.746,-3951.826,-1181.005,12.6
124.719,17.864,-17721.910,-3952.551,-1181.222,12.6
121.293,17.073,-17725.337,-3953.342,-1181.458,12.6
117.953,16.260,-17728.677,-3954.155,-1181.701,12.6
114.436,15.206,-17732.193,-3955.209,-1182.017,12.6
111.184,14.261,-17735.447,-3956.154,-1182.299,12.6
107.758,13.602,-17738.873,-3956.813,-1182.496,12.6
104.328,13.096,-17742.302,-3957.319,-1182.647,12.6
100.900,12.613,-17745.730,-3957.802,-1182.791,12.6
97.648,12.020,-17748.982,-3958.395,-1182.969,12.6
94.223,11.273,-17752.408,-3959.142,-1183.192,12.6
91.146,10.284,-17755.484,-3960.131,-1183.488,12.6
87.807,9.251,-17758.824,-3961.164,-1183.796,12.6
84.291,8.592,-17762.339,-3961.823,-1183.993,12.6
80.773,8.043,-17765.857,-3962.372,-1184.157,12.7
77.260,7.406,-17769.371,-3963.010,-1184.348,12.7
73.830,6.526,-17772.800,-3963.889,-1184.610,12.7
70.316,5.758,-17776.314,-3964.658,-1184.840,12.7
66.713,4.989,-17779.917,-3965.427,-1185.070,12.7
63.107,4.176,-17783.521,-3966.239,-1185.313,12.7
59.504,3.384,-17787.125,-3967.031,-1185.549,12.7
55.814,2.637,-17790.816,-3967.778,-1185.773,12.7
52.123,1.824,-17794.507,-3968.591,-1186.016,12.7
48.605,1.033,-17798.025,-3969.382,-1186.252,12.7
44.914,0.220,-17801.714,-3970.195,-1186.495,12.7
41.398,359.429,-17805.232,-3970.986,-1186.731,12.7
37.707,358.551,-17808.923,-3971.865,-1186.994,12.7
34.193,357.803,-17812.437,-3972.612,-1187.217,12.7
30.676,356.990,-17815.953,-3973.425,-1187.460,12.7
27.160,356.134,-17819.470,-3974.281,-1187.716,12.7
23.732,355.342,-17822.896,-3975.073,-1187.953,12.7
20.217,354.486,-17826.414,-3975.929,-1188.209,12.7
16.877,353.694,-17829.753,-3976.721,-1188.445,12.7
13.273,352.926,-17833.357,-3977.490,-1188.675,12.7
9.846,352.134,-17836.783,-3978.281,-1188.911,12.7
6.420,351.365,-17840.210,-3979.050,-1189.141,12.7
2.990,350.618,-17843.640,-3979.797,-1189.365,12.7
359.562,349.761,-17847.066,-3980.654,-1189.621,12.7
356.137,349.014,-17850.494,-3981.401,-1189.844,12.7
352.797,348.223,-17853.833,-3982.192,-1190.080,12.7
349.367,347.410,-17857.263,-3983.005,-1190.323,12.7
346.027,346.707,-17860.603,-3983.708,-1190.533,12.7
342.602,345.894,-17864.029,-3984.521,-1190.776,12.7
339.262,345.103,-17867.369,-3985.312,-1191.013,12.7
335.832,344.400,-17870.798,-3986.015,-1191.223,12.7
332.318,343.631,-17874.312,-3986.784,-1191.453,12.7
328.979,342.884,-17877.652,-3987.531,-1191.676,12.7
325.639,342.203,-17880.992,-3988.212,-1191.880,12.7
322.123,341.390,-17884.507,-3989.025,-1192.122,12.7
318.783,340.643,-17887.847,-3989.772,-1192.346,12.7
315.354,339.918,-17891.277,-3990.497,-1192.562,12.7
311.752,339.126,-17894.878,-3991.289,-1192.799,12.7
308.410,338.424,-17898.220,-3991.991,-1193.009,12.7
304.982,337.654,-17901.648,-3992.761,-1193.239,12.7
301.557,336.885,-17905.074,-3993.530,-1193.469,12.8
298.127,336.160,-17908.503,-3994.255,-1193.685,12.8
294.613,335.435,-17912.017,-3994.980,-1193.902,12.8
291.096,334.732,-17915.535,-3995.683,-1194.112,12.8
287.670,334.117,-17918.960,-3996.298,-1194.296,12.8
284.240,333.370,-17922.390,-3997.045,-1194.519,12.8
280.812,332.645,-17925.818,-3997.770,-1194.736,12.8
277.387,331.941,-17929.244,-3998.474,-1194.946,12.8
274.047,331.304,-17932.583,-3999.111,-1195.137,12.8
270.529,330.645,-17936.099,-3999.770,-1195.333,12.8
267.104,329.986,-17939.527,-4000.429,-1195.531,12.8
263.586,329.239,-17943.042,-4001.176,-1195.754,12.8
260.160,328.492,-17946.470,-4001.923,-1195.977,12.8
256.643,327.745,-17949.986,-4002.670,-1196.200,12.8
253.129,327.041,-17953.501,-4003.374,-1196.411,12.8
249.525,326.273,-17957.105,-4004.143,-1196.640,12.8
246.186,325.569,-17960.445,-4004.846,-1196.850,12.8
242.582,324.822,-17964.048,-4005.593,-1197.074,12.8
239.242,324.031,-17967.388,-4006.384,-1197.310,12.8
235.813,323.262,-17970.818,-4007.153,-1197.540,12.8
232.299,322.515,-17974.332,-4007.900,-1197.763,12.8
228.957,321.680,-17977.673,-4008.735,-1198.013,12.8
225.529,320.933,-17981.101,-4009.482,-1198.236,12.8
222.016,320.142,-17984.615,-4010.273,-1198.472,12.8
218.674,319.351,-17987.957,-4011.064,-1198.709,12.8
215.334,318.604,-17991.296,-4011.811,-1198.932,12.8
211.820,317.725,-17994.810,-4012.690,-1199.195,12.8
208.480,316.934,-17998.150,-4013.481,-1199.431,12.8
205.141,316.209,-18001.490,-4014.206,-1199.648,12.8
201.711,315.396,-18004.919,-4015.019,-1199.891,12.8
198.371,314.583,-18008.257,-4015.832,-1200.134,12.8
194.945,313.770,-18011.685,-4016.645,-1200.377,12.8
191.342,312.979,-18015.289,-4017.436,-1200.613,12.8
188.088,312.254,-18018.541,-4018.161,-1200.830,12.8
184.662,311.463,-18021.968,-4018.952,-1201.066,12.8
181.232,310.650,-18025.398,-4019.765,-1201.309,12.8
177.805,309.859,-18028.824,-4020.556,-1201.546,12.8
174.467,309.068,-18032.164,-4021.347,-1201.782,12.8
170.949,308.233,-18035.681,-4022.182,-1202.031,12.8
167.609,307.464,-18039.021,-4022.951,-1202.261,12.8
164.184,306.695,-18042.447,-4023.720,-1202.491,12.8
160.754,305.882,-18045.876,-4024.533,-1202.734,12.8
157.326,305.245,-18049.302,-4025.170,-1202.924,12.9
153.986,304.541,-18052.642,-4025.874,-1203.135,12.9
150.734,303.905,-18055.896,-4026.510,-1203.325,12.9
147.482,303.179,-18059.148,-4027.236,-1203.542,12.9
144.143,302.410,-18062.488,-4028.005,-1203.771,12.9
140.629,301.465,-18066.001,-4028.950,-1204.054,12.9
137.199,300.411,-18069.431,-4030.004,-1204.369,12.9
133.686,299.334,-18072.945,-4031.081,-1204.691,12.9
130.346,298.697,-18076.285,-4031.718,-1204.881,12.9
126.916,298.169,-18079.714,-4032.246,-1205.039,12.9
123.490,297.708,-18083.140,-4032.707,-1205.177,12.9
120.063,297.093,-18086.568,-4033.322,-1205.361,12.9
116.896,296.478,-18089.732,-4033.937,-1205.545,12.9
113.471,295.731,-18093.160,-4034.684,-1205.768,12.9
110.219,294.939,-18096.412,-4035.476,-1206.004,12.9
106.879,294.192,-18099.751,-4036.223,-1206.228,12.9
103.539,293.489,-18103.091,-4036.926,-1206.437,12.9
100.199,292.764,-18106.431,-4037.651,-1206.654,12.9
96.770,291.929,-18109.861,-4038.486,-1206.904,12.9
93.430,291.182,-18113.199,-4039.233,-1207.127,12.9
90.004,290.457,-18116.626,-4039.958,-1207.344,12.9
86.664,289.710,-18119.966,-4040.705,-1207.567,12.9
83.146,288.919,-18123.482,-4041.496,-1207.803,12.9
79.809,288.216,-18126.822,-4042.199,-1208.014,12.9
76.291,287.447,-18130.339,-4042.968,-1208.243,12.9
72.688,286.722,-18133.943,-4043.693,-1208.460,12.9
69.174,285.887,-18137.457,-4044.528,-1208.710,12.9
65.656,285.096,-18140.974,-4045.319,-1208.946,12.9
61.965,284.239,-18144.664,-4046.176,-1209.202,12.9
58.361,283.382,-18148.269,-4047.033,-1209.458,12.9
54.758,282.569,-18151.873,-4047.846,-1209.701,12.9
51.066,281.668,-18155.564,-4048.747,-1209.970,12.9
47.553,280.789,-18159.078,-4049.626,-1210.233,12.9
43.859,279.889,-18162.771,-4050.527,-1210.502,12.9
40.346,279.010,-18166.285,-4051.406,-1210.765,12.9
36.742,278.175,-18169.888,-4052.240,-1211.014,12.9
33.137,277.383,-18173.492,-4053.032,-1211.251,12.9
29.621,276.548,-18177.009,-4053.867,-1211.500,12.9
26.193,275.867,-18180.435,-4054.548,-1211.704,12.9
22.678,274.988,-18183.953,-4055.427,-1211.967,12.9
19.250,274.197,-18187.378,-4056.218,-1212.203,13.0
15.912,273.428,-18190.718,-4056.987,-1212.433,13.0
12.395,272.593,-18194.236,-4057.822,-1212.682,13.0
9.055,271.846,-18197.576,-4058.569,-1212.906,13.0
5.541,271.011,-18201.089,-4059.404,-1213.155,13.0
2.201,270.133,-18204.429,-4060.282,-1213.418,13.0
358.771,269.429,-18207.859,-4060.986,-1213.628,13.0
355.346,268.660,-18211.285,-4061.755,-1213.858,13.0
352.006,267.913,-18214.625,-4062.502,-1214.081,13.0
348.576,267.166,-18218.054,-4063.249,-1214.304,13.0
345.236,266.419,-18221.394,-4063.996,-1214.528,13.0
341.723,265.628,-18224.908,-4064.787,-1214.764,13.0
338.383,264.903,-18228.248,-4065.512,-1214.981,13.0
334.953,264.112,-18231.677,-4066.303,-1215.217,13.0
331.439,263.365,-18235.191,-4067.050,-1215.440,13.0
327.922,262.618,-18238.707,-4067.797,-1215.664,13.0
324.496,261.849,-18242.134,-4068.566,-1215.893,13.0
320.979,261.080,-18245.650,-4069.335,-1216.123,13.0
317.641,260.333,-18248.990,-4070.083,-1216.347,13.0
314.123,259.520,-18252.507,-4070.895,-1216.589,13.0
310.609,258.772,-18256.021,-4071.643,-1216.813,13.0
307.180,258.004,-18259.451,-4072.412,-1217.043,13.0
303.840,257.278,-18262.791,-4073.137,-1217.259,13.0
300.326,256.575,-18266.304,-4073.840,-1217.469,13.0
296.896,255.938,-18269.734,-4074.477,-1217.660,13.0
293.383,255.257,-18273.248,-4075.158,-1217.863,13.0
289.865,254.598,-18276.763,-4075.817,-1218.060,13.0
286.527,253.917,-18280.103,-4076.498,-1218.264,13.0
283.010,253.170,-18283.621,-4077.245,-1218.487,13.0
279.582,252.423,-18287.046,-4077.992,-1218.710,13.0
276.066,251.698,-18290.564,-4078.718,-1218.927,13.0
272.553,250.950,-18294.078,-4079.465,-1219.150,13.0
269.123,250.137,-18297.507,-4080.278,-1219.393,13.0
265.783,249.368,-18300.847,-4081.047,-1219.623,13.0
262.357,248.533,-18304.273,-4081.882,-1219.873,13.0
258.930,247.742,-18307.701,-4082.673,-1220.109,13.0
255.500,246.973,-18311.130,-4083.442,-1220.339,13.0
252.074,246.116,-18314.556,-4084.299,-1220.595,13.0
248.646,245.391,-18317.984,-4085.024,-1220.812,13.0
245.217,244.622,-18321.414,-4085.793,-1221.042,13.0
241.703,243.809,-18324.927,-4086.606,-1221.285,13.0
238.361,243.018,-18328.269,-4087.397,-1221.521,13.1
234.934,242.183,-18331.695,-4088.232,-1221.770,13.1
231.594,241.370,-18335.035,-4089.045,-1222.013,13.1
228.168,240.645,-18338.462,-4089.770,-1222.230,13.1
224.828,239.854,-18341.802,-4090.561,-1222.466,13.1
221.313,239.019,-18345.318,-4091.396,-1222.716,13.1
217.885,238.272,-18348.746,-4092.143,-1222.939,13.1
214.455,237.503,-18352.175,-4092.912,-1223.169,13.1
210.852,236.778,-18355.779,-4093.637,-1223.386,13.1
207.512,236.141,-18359.119,-4094.274,-1223.576,13.1
204.086,235.372,-18362.544,-4095.043,-1223.806,13.1
200.658,234.625,-18365.972,-4095.790,-1224.029,13.1
197.316,233.988,-18369.314,-4096.428,-1224.220,13.1
193.889,233.219,-18372.740,-4097.196,-1224.449,13.1
190.375,232.427,-18376.255,-4097.988,-1224.686,13.1
186.945,231.725,-18379.685,-4098.690,-1224.896,13.1
183.520,230.911,-18383.111,-4099.504,-1225.139,13.1
180.180,230.230,-18386.451,-4100.185,-1225.343,13.1
176.750,229.483,-18389.880,-4100.932,-1225.566,13.1
173.500,228.868,-18393.130,-4101.547,-1225.750,13.1
170.248,228.253,-18396.382,-4102.162,-1225.934,13.1
167.082,227.506,-18399.548,-4102.909,-1226.157,13.1
163.568,226.605,-18403.062,-4103.811,-1226.426,13.1
159.965,225.572,-18406.666,-4104.843,-1226.735,13.1
156.361,224.583,-18410.269,-4105.832,-1227.030,13.1
152.932,223.946,-18413.699,-4106.469,-1227.221,13.1
149.418,223.331,-18417.212,-4107.084,-1227.405,13.1
146.078,222.759,-18420.552,-4107.656,-1227.575,13.1
142.561,222.123,-18424.068,-4108.292,-1227.766,13.1
139.398,221.463,-18427.232,-4108.952,-1227.963,13.1
136.057,220.672,-18430.574,-4109.743,-1228.199,13.1
132.629,219.859,-18434.000,-4110.556,-1228.442,13.1
129.377,219.090,-18437.253,-4111.325,-1228.672,13.1
125.951,218.299,-18440.679,-4112.116,-1228.908,13.1
122.611,217.574,-18444.019,-4112.841,-1229.125,13.1
119.182,216.805,-18447.449,-4113.610,-1229.355,13.1
115.932,216.080,-18450.699,-4114.335,-1229.571,13.1
112.414,215.333,-18454.214,-4115.082,-1229.795,13.1
109.162,214.629,-18457.468,-4115.786,-1230.005,13.1
105.736,213.904,-18460.894,-4116.511,-1230.222,13.1
102.396,213.268,-18464.234,-4117.147,-1230.412,13.1
99.057,212.586,-18467.574,-4117.829,-1230.616,13.1
95.717,211.927,-18470.914,-4118.488,-1230.813,13.1
92.287,211.224,-18474.343,-4119.191,-1231.023,13.2
89.035,210.499,-18477.595,-4119.916,-1231.239,13.2
85.521,209.730,-18481.109,-4120.686,-1231.469,13.2
82.092,208.851,-18484.539,-4121.564,-1231.732,13.2
78.664,208.125,-18487.964,-4122.290,-1231.949,13.2
75.148,207.247,-18491.482,-4123.168,-1232.211,13.2
71.721,206.324,-18494.908,-4124.091,-1232.487,13.2
68.117,205.467,-18498.513,-4124.948,-1232.743,13.2
64.604,204.544,-18502.027,-4125.871,-1233.019,13.2
60.910,203.666,-18505.720,-4126.750,-1233.281,13.2
57.309,202.853,-18509.322,-4127.563,-1233.525,13.2
53.527,201.973,-18513.101,-4128.442,-1233.787,13.2
49.836,201.205,-18516.792,-4129.211,-1234.017,13.2
46.320,200.413,-18520.310,-4130.002,-1234.254,13.2
42.719,199.556,-18523.912,-4130.859,-1234.510,13.2
39.289,198.788,-18527.339,-4131.627,-1234.739,13.2
35.686,197.975,-18530.945,-4132.441,-1234.982,13.2
32.172,197.183,-18534.458,-4133.232,-1235.219,13.2
28.654,196.370,-18537.974,-4134.045,-1235.462,13.2
25.229,195.535,-18541.402,-4134.880,-1235.711,13.2
21.799,194.745,-18544.832,-4135.671,-1235.948,13.2
18.373,193.931,-18548.257,-4136.484,-1236.191,13.2
15.033,193.140,-18551.597,-4137.275,-1236.427,13.2
11.516,192.328,-18555.115,-4138.087,-1236.670,13.2
8.176,191.580,-18558.453,-4138.835,-1236.893,13.2
4.750,190.811,-18561.880,-4139.604,-1237.123,13.2
1.320,190.086,-18565.310,-4140.329,-1237.340,13.2
357.893,189.339,-18568.736,-4141.076,-1237.563,13.2
354.377,188.570,-18572.253,-4141.845,-1237.793,13.2
350.949,187.779,-18575.679,-4142.636,-1238.029,13.2
347.523,186.988,-18579.107,-4143.427,-1238.266,13.2
344.094,186.241,-18582.537,-4144.174,-1238.489,13.2
340.580,185.472,-18586.050,-4144.943,-1238.719,13.2
337.150,184.725,-18589.480,-4145.690,-1238.942,13.2
333.637,183.934,-18592.994,-4146.481,-1239.178,13.2
330.207,183.165,-18596.423,-4147.250,-1239.408,13.2
326.779,182.418,-18599.849,-4147.998,-1239.631,13.2
323.354,181.780,-18603.277,-4148.635,-1239.822,13.2
319.836,181.078,-18606.792,-4149.337,-1240.032,13.2
316.496,180.440,-18610.132,-4149.975,-1240.223,13.3
312.980,179.759,-18613.650,-4150.656,-1240.426,13.3
309.641,178.990,-18616.990,-4151.425,-1240.656,13.3
306.215,178.265,-18620.416,-4152.150,-1240.872,13.3
302.609,177.540,-18624.019,-4152.875,-1241.089,13.3
299.096,176.836,-18627.535,-4153.579,-1241.299,13.3
295.580,176.112,-18631.050,-4154.303,-1241.516,13.3
292.152,175.320,-18634.478,-4155.095,-1241.752,13.3
288.723,174.552,-18637.906,-4155.864,-1241.982,13.3
285.383,173.805,-18641.246,-4156.611,-1242.206,13.3
281.957,173.013,-18644.673,-4157.402,-1242.442,13.3
278.617,172.244,-18648.013,-4158.171,-1242.672,13.3
275.187,171.388,-18651.443,-4159.027,-1242.928,13.3
271.762,170.552,-18654.869,-4159.863,-1243.177,13.3
268.334,169.783,-18658.296,-4160.632,-1243.407,13.3
264.992,169.036,-18661.638,-4161.379,-1243.630,13.3
261.479,168.246,-18665.152,-4162.169,-1243.867,13.3
258.139,167.476,-18668.492,-4162.939,-1244.097,13.3
254.621,166.641,-18672.007,-4163.774,-1244.346,13.3
251.195,165.916,-18675.435,-4164.499,-1244.563,13.3
247.855,165.235,-18678.775,-4165.180,-1244.766,13.3
244.426,164.532,-18682.205,-4165.883,-1244.977,13.3
240.912,163.741,-18685.718,-4166.674,-1245.213,13.3
237.482,162.972,-18689.148,-4167.443,-1245.443,13.3
234.055,162.225,-18692.574,-4168.190,-1245.666,13.3
230.539,161.434,-18696.091,-4168.981,-1245.903,13.3
227.289,160.665,-18699.341,-4169.750,-1246.132,13.3
223.686,159.874,-18702.945,-4170.541,-1246.369,13.3
220.256,159.083,-18706.375,-4171.333,-1246.605,13.3
216.830,158.292,-18709.800,-4172.124,-1246.842,13.3
213.402,157.522,-18713.228,-4172.893,-1247.071,13.3
209.885,156.709,-18716.744,-4173.706,-1247.314,13.3
206.547,155.940,-18720.083,-4174.475,-1247.544,13.3
203.029,155.237,-18723.601,-4175.178,-1247.754,13.3
